Profile: Function timing, sorted by time
Date:    Tue May 18 21:03:32 2004


Program Statistics
------------------
    Command line at 2004 May 18 21:01: "D:\Games\QUAKE\qmb-V1" 
    Total time: 62840.413 millisecond
    Time outside of functions: 458.215 millisecond
    Call depth: 96
    Total functions: 1588
    Total hits: 5599058
    Function coverage: 34.8%
    Overhead Calculated 11
    Overhead Average 11

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 62382.198 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1588
    Hits in module: 5599058
    Module function coverage: 34.8%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
      93.814   0.2       93.814   0.2        2 _LoadPCX (gl_pcx.obj)
      92.748   0.1       76.977   0.1      122 _ResampleSfx (snd_mem.obj)
      90.327   0.1     2826.863   4.5        1 _VID_Init (gl_vidnt.obj)
      80.729   0.1       80.729   0.1     1160 _GL_Set2D (gl_draw.obj)
      77.470   0.1       77.470   0.1   138538 _GL_SelectTexture (gl_draw.obj)
      72.889   0.1       72.889   0.1     4468 _Draw_AlphaFill (gl_draw.obj)
      70.209   0.1       72.609   0.1     1117 _R_PolyBlend (gl_rmain.obj)
      69.143   0.1       70.348   0.1     2053 _CL_GetMessage (cl_demo.obj)
      66.222   0.1    11927.322  19.1     1117 _R_RenderView (gl_rmain.obj)
      59.581   0.1       59.581   0.1     2234 _Mod_PointInLeaf (gl_model.obj)
      59.032   0.1     2214.284   3.5     1117 _R_DrawEntitiesOnList (gl_rmain.obj)
      59.006   0.1       53.919   0.1        1 _Mod_LoadEdges (gl_model.obj)
      56.186   0.1       56.186   0.1   130336 _VectorNormalize (mathlib.obj)
      52.111   0.1       52.111   0.1     5274 _CalcSurfaceExtents (gl_model.obj)
      52.089   0.1       50.343   0.1        1 _CDAudio_Init (cd_win.obj)
      50.954   0.1     2946.328   4.7     1117 _R_DrawParticles (gl_rpart.obj)
      50.723   0.1      399.340   0.6     9236 _R_DrawBrushModel (gl_rsurf.obj)
      47.780   0.1     1281.662   2.1     2234 _S_Update_ (snd_dma.obj)
      41.467   0.1      992.563   1.6     1117 _S_Update (snd_dma.obj)
      41.161   0.1       41.161   0.1     1785 _StripLength (gl_mesh.obj)
      39.160   0.1       39.160   0.1        1 _CreateDSTTex (gl_warp.obj)
      38.639   0.1      428.770   0.7     1160 _Sbar_Draw (sbar.obj)
      38.481   0.1       76.916   0.1     1060 _Con_DrawNotify (console.obj)
      35.414   0.1       35.414   0.1     1118 _IN_Commands (in_win.obj)
      34.856   0.1       34.856   0.1    31240 _Cache_UnlinkLRU (zone.obj)
      34.141   0.1       34.141   0.1     1117 _R_SetupGL (gl_rmain.obj)
      33.811   0.1       33.811   0.1    52711 _Q_strncmp (common.obj)
      32.800   0.1     3722.193   6.0      145 _GL_Upload8 (gl_draw.obj)
      32.086   0.1       32.086   0.1    69420 _LongNoSwap (common.obj)
      31.820   0.1    17279.777  27.7     1175 _SCR_UpdateScreen (gl_screen.obj)
      31.412   0.1       31.412   0.1     2246 _Q_memcpy (common.obj)
      31.256   0.1     6935.624  11.1       19 _Mod_LoadAliasModel (gl_model.obj)
      31.167   0.0       89.346   0.1    31181 _Cache_Check (zone.obj)
      30.716   0.0       77.134   0.1     1117 _R_SetupFrame (gl_rmain.obj)
      30.559   0.0       30.559   0.0     1160 _R_DrawQmbHud (gl_hud.obj)
      29.091   0.0      214.935   0.3     1160 _SCR_DrawFPS (gl_screen.obj)
      29.074   0.0      960.864   1.5      741 _COM_FindFile (common.obj)
      28.170   0.0       28.170   0.0     1160 _SCR_TileClear (gl_screen.obj)
      27.643   0.0      495.848   0.8    23837 _S_LoadSound (snd_mem.obj)
      27.511   0.0    11008.473  17.6       30 _Mod_LoadQ3Model (gl_md3.obj)
      27.231   0.0       27.231   0.0     1117 _Draw_TileClear (gl_draw.obj)
      25.829   0.0     1229.170   2.0   139394 _CL_TruePointContents (gl_rpart.obj)
      24.624   0.0    50263.101  80.6     1323 __Host_Frame (host.obj)
      24.335   0.0       24.335   0.0     1117 _CL_DecayLights (cl_main.obj)
      24.016   0.0       29.360   0.0    42500 _GL_DisableTMU (gl_rsurf.obj)
      23.686   0.0       91.711   0.1    31755 _GL_EnableTMU (gl_rsurf.obj)
      22.854   0.0       23.580   0.0     1117 _R_MarkLeaves (gl_rsurf.obj)
      22.689   0.0       22.689   0.0     5815 _R_BlendedRotateForEntity (gl_rmain.obj)
      22.417   0.0       20.269   0.0     1160 _V_UpdatePalette (view.obj)
      22.309   0.0       22.309   0.0    31411 _Cache_MakeLRU (zone.obj)
      22.239   0.0       21.277   0.0     1116 _IN_Move (in_win.obj)
      21.407   0.0       31.051   0.0     3604 _Sys_FloatTime (sys_win.obj)
      18.550   0.0      287.626   0.5     2632 _R_DrawBrush (gl_rsurf.obj)
      18.301   0.0       18.301   0.0     8593 _R_StoreEfrags (gl_refrag.obj)
      17.975   0.0       37.174   0.1     3373 _Sbar_DrawPic (sbar.obj)
      17.694   0.0        0.755   0.0     1117 _CL_SendCmd (cl_main.obj)
      17.553   0.0       17.553   0.0     1785 _FanLength (gl_mesh.obj)
      17.269   0.0       17.269   0.0     3549 _AngleVectors (mathlib.obj)
      17.172   0.0       17.172   0.0     2234 _SNDDMA_Submit (snd_win.obj)
      16.816   0.0    27332.348  43.8      188 _GL_LoadTexImage (gl_draw.obj)
      16.258   0.0      171.571   0.3     7819 _Sbar_DrawFade (sbar.obj)
      14.918   0.0        0.000   0.0     1116 _CL_SendMove (cl_input.obj)
      14.310   0.0       24.207   0.0     5757 _Hunk_Alloc (zone.obj)
      14.188   0.0       15.603   0.0        1 _WINS_Init (net_wins.obj)
      14.148   0.0       14.148   0.0     3604 _Sys_PushFPCW_SetHigh (sys_win.obj)
      13.711   0.0       18.852   0.0     5144 _BuildSurfaceDisplayList (gl_rsurf.obj)
      13.598   0.0        9.399   0.0    13353 _MSG_ReadAngle (common.obj)
      13.427   0.0       13.427   0.0       19 _Mod_FloodFillSkin (gl_model.obj)
      13.301   0.0       13.301   0.0     3749 _R_RotateForEntity (gl_rmain.obj)
      12.783   0.0       30.702   0.0        1 _CL_PlayDemo_f (cl_demo.obj)
      11.271   0.0       11.271   0.0     1117 _R_RenderDlights (gl_rlight.obj)
      11.138   0.0        1.988   0.0        1 _Mod_LoadMarksurfaces (gl_model.obj)
      11.133   0.0       10.522   0.0      465 _Cache_TryAlloc (zone.obj)
      11.115   0.0        7.329   0.0      722 _SubdividePolygon (gl_warp.obj)
      10.411   0.0       10.411   0.0     1117 _R_AnimateLight (gl_rlight.obj)
      10.256   0.0       10.256   0.0      223 _filelength (sys_win.obj)
      10.171   0.0       85.353   0.1     1160 _SCR_DrawConsole (gl_screen.obj)
       9.583   0.0        3.046   0.0      391 _AddParticleColor (gl_rpart.obj)
       9.382   0.0        9.382   0.0     3749 _R_DrawSkyChain (gl_warp.obj)
       9.275   0.0       36.843   0.1     1609 _R_RocketTrail (gl_rpart.obj)
       9.138   0.0        9.138   0.0     5532 _addGrav (gl_rpart.obj)
       8.942   0.0      179.814   0.3     6932 _R_LightPoint (gl_rlight.obj)
       8.832   0.0       17.693   0.0      133 _Sys_FileOpenRead (sys_win.obj)
       8.065   0.0        2.330   0.0      414 _MSG_ReadString (common.obj)
       7.822   0.0        1.823   0.0      908 _CL_ParseClientdata (cl_parse.obj)
       7.776   0.0        7.776   0.0     1908 _AddFire (gl_rpart.obj)
       7.532   0.0        7.532   0.0     1117 _V_SetContentsColor (view.obj)
       7.389   0.0     5187.137   8.3     1117 _R_DrawWorld (gl_rsurf.obj)
       7.223   0.0       10.548   0.0     1034 _Z_Malloc (zone.obj)
       7.098   0.0        7.098   0.0        1 _WINS_CloseSocket (net_wins.obj)
       7.041   0.0       51.880   0.1        1 _CL_Init (cl_main.obj)
       6.653   0.0        6.653   0.0     1117 _CL_UpdateTEnts (cl_tent.obj)
       6.403   0.0        5.143   0.0      908 _MSG_ReadFloat (common.obj)
       6.235   0.0        6.235   0.0     1117 _Sys_ConsoleInput (sys_win.obj)
       6.097   0.0        7.139   0.0        1 _GL_Init (gl_vidnt.obj)
       5.908   0.0       77.143   0.1        1 _MakeParticleTexure (gl_rpart.obj)
       5.859   0.0        6.316   0.0      157 _Mod_TouchModel (gl_model.obj)
       5.843   0.0        5.308   0.0        1 _COM_MultipleSearch (common.obj)
       5.835   0.0        5.835   0.0     1034 _Z_CheckHeap (zone.obj)
       5.810   0.0        5.771   0.0        1 _Mod_Init (gl_model.obj)
       5.657   0.0        5.657   0.0      612 _COM_Parse (common.obj)
       5.539   0.0        5.472   0.0       95 _R_DrawSpriteModel (gl_sprite.obj)
       5.463   0.0      826.524   1.3     2690 _R_SetupAliasBlendedFrame (gl_mesh.obj)
       5.453   0.0        6.568   0.0      114 _Key_Bind_f (keys.obj)
       5.390   0.0       11.155   0.0      172 _Hunk_TempAlloc (zone.obj)
       5.258   0.0        5.258   0.0    29932 _Q_strncasecmp (common.obj)
       5.202   0.0        5.202   0.0     1208 _Q_strcpy (common.obj)
       5.149   0.0        5.149   0.0     6730 _Q_memset (common.obj)
       5.113   0.0       11.268   0.0     1117 _V_CalcRoll (view.obj)
       4.953   0.0        3.973   0.0     1160 _SCR_CheckDrawCenterString (gl_screen.obj)
       4.897   0.0      171.609   0.3     5274 _GL_CreateSurfaceLightmap (gl_rsurf.obj)
       4.818   0.0       15.844   0.0     1117 _NET_Poll (net_main.obj)
       4.738   0.0       19.361   0.0     1559 _AddTrailColor (gl_rpart.obj)
       4.243   0.0        3.975   0.0      172 _Hunk_HighAllocName (zone.obj)
       4.083   0.0       16.959   0.0     3749 _R_DrawExtraChains (gl_rsurf.obj)
       3.882   0.0       17.446   0.0      678 _S_StartSound (snd_dma.obj)
       3.843   0.0        3.843   0.0    22480 _CL_EntityNum (cl_parse.obj)
       3.512   0.0       66.638   0.1       19 _GL_MakeAliasModelDisplayLists (gl_mesh.obj)
       3.406   0.0        3.406   0.0      129 _Sys_FileClose (sys_win.obj)
       3.317   0.0        0.000   0.0     1117 _CalcGunAngle (view.obj)
       3.012   0.0        3.012   0.0     3351 _Sbar_itoa (sbar.obj)
       2.535   0.0        2.535   0.0     8583 _Capture_IsRecording (captureavi.obj)
       2.499   0.0        2.499   0.0        1 _FreeSound (snd_win.obj)
       2.400   0.0        2.400   0.0     1117 _DoGamma (gl_rmain.obj)
       2.333   0.0        2.333   0.0    94417 _Q_strcmp (common.obj)
       2.303   0.0      397.668   0.6        1 _GL_BuildLightmaps (gl_rsurf.obj)
       2.260   0.0       10.751   0.0      292 _Cmd_TokenizeString (cmd.obj)
       2.251   0.0      332.497   0.5     1117 _R_DrawViewModel (gl_rmain.obj)
       2.034   0.0        2.034   0.0      188 _GL_FindTexture (gl_draw.obj)
       2.019   0.0        2.019   0.0      342 _Hunk_FreeToHighMark (zone.obj)
       1.846   0.0        0.000   0.0     1152 _SZ_Write (common.obj)
       1.773   0.0    12039.151  19.3     1160 _V_RenderView (view.obj)
       1.762   0.0        1.762   0.0       52 _InitializeDemData (gl_png.obj)
       1.514   0.0        1.514   0.0      309 _Q_atof (common.obj)
       1.511   0.0        1.511   0.0        1 _WIPX_OpenSocket (net_wipx.obj)
       1.430   0.0        1.430   0.0        1 _WINS_OpenSocket (net_wins.obj)
       1.420   0.0        1.420   0.0        1 _Hunk_Check (zone.obj)
       1.362   0.0        1.362   0.0      419 _Mod_FindName (gl_model.obj)
       1.335   0.0        1.335   0.0      150 _Sys_FileSeek (sys_win.obj)
       1.326   0.0        1.326   0.0       24 _Hunk_FreeToLowMark (zone.obj)
       1.243   0.0        2.765   0.0        1 _WIPX_Init (net_wipx.obj)
       1.073   0.0       98.050   0.2     5775 _Draw_TransPic (gl_draw.obj)
       0.973   0.0        0.973   0.0       52 _png_create_read_struct (libpng12.dll)
       0.959   0.0      627.279   1.0        1 _GL_SkinSplitShirt (gl_model.obj)
       0.950   0.0        4.816   0.0     4543 _CaptureHelper_OnTransferStereo16 (capturehelpers.obj)
       0.938   0.0        0.049   0.0     1116 _IN_MouseMove (in_win.obj)
       0.833   0.0       89.357   0.1        1 _R_InitSky (gl_warp.obj)
       0.783   0.0      360.752   0.6     4439 _S_TransferPaintBuffer (snd_mix.obj)
       0.758   0.0        0.758   0.0       52 _png_destroy_read_struct (libpng12.dll)
       0.735   0.0      771.960   1.2    16171 _TraceLineN (gl_rpart.obj)
       0.716   0.0        0.797   0.0      114 _Con_Print (console.obj)
       0.702   0.0    34878.099  55.9     1117 _CL_ReadFromServer (cl_main.obj)
       0.701   0.0        0.707   0.0        2 _CDAudio_GetAudioDiskInfo (cd_win.obj)
       0.700   0.0        0.726   0.0      108 _Mod_LeafPVS (gl_model.obj)
       0.653   0.0      317.208   0.5        1 _R_InitOtherTextures (gl_rmisc.obj)
       0.647   0.0        1.102   0.0        1 _SV_Init (sv_main.obj)
       0.638   0.0      119.491   0.2     1117 _R_PushDlights (gl_rlight.obj)
       0.635   0.0        0.635   0.0        1 _Math_Init (mathlib.obj)
       0.612   0.0        0.709   0.0        1 _WIPX_Shutdown (net_wipx.obj)
       0.572   0.0        0.636   0.0        1 _Host_WriteConfiguration (host.obj)
       0.540   0.0        0.000   0.0    28023 _MSG_ReadCoord (common.obj)
       0.511   0.0        0.780   0.0        2 _R_ClearParticles (gl_rpart.obj)
       0.426   0.0        0.414   0.0        2 _R_InitTextures (gl_rmisc.obj)
       0.421   0.0        0.460   0.0        1 _CL_ClearState (cl_main.obj)
       0.417   0.0     3910.707   6.3      118 _Con_Printf (console.obj)
       0.408   0.0        0.447   0.0        1 _Mod_MakeHull0 (gl_model.obj)
       0.382   0.0        0.382   0.0      382 _Con_DPrintf (console.obj)
       0.344   0.0        0.344   0.0       52 _png_sig_cmp (libpng12.dll)
       0.332   0.0        0.346   0.0     1161 _Con_CheckResize (console.obj)
       0.322   0.0        0.321   0.0        1 _Check_Gamma (gl_vidnt.obj)
       0.309   0.0        0.308   0.0        1 _CDAudio_Shutdown (cd_win.obj)
       0.295   0.0        0.613   0.0        1 _PR_Init (pr_edict.obj)
       0.279   0.0        0.000   0.0        1 _Host_InitCommands (host_cmd.obj)
       0.272   0.0        0.272   0.0       10 _Img_HasFullbrights (gl_model.obj)
       0.269   0.0        0.269   0.0       16 _AddParticleType (gl_rpart.obj)
       0.268   0.0        1.964   0.0      183 _COM_CloseFile (common.obj)
       0.259   0.0        0.245   0.0        1 _CheckMultiTextureExtensions (gl_vidnt.obj)
       0.255   0.0        0.255   0.0       52 _png_read_update_info (libpng12.dll)
       0.218   0.0        0.000   0.0        1 _M_Init (menu.obj)
       0.214   0.0        0.214   0.0       52 _mypng_struct_destroy (gl_png.obj)
       0.204   0.0      408.320   0.7        1 _R_Init (gl_rmisc.obj)
       0.201   0.0        0.461   0.0        4 _S_StopAllSounds (snd_dma.obj)
       0.199   0.0        0.199   0.0        1 _Sys_mkdir (sys_win.obj)
       0.178   0.0        0.178   0.0       52 _png_create_info_struct (libpng12.dll)
       0.160   0.0        1.454   0.0      100 _Draw_ConsoleBackground (gl_draw.obj)
       0.151   0.0        0.151   0.0       60 _va (common.obj)
       0.134   0.0        0.134   0.0        1 _SND_InitScaletable (snd_mix.obj)
       0.125   0.0        0.125   0.0        1 _Cvar_WriteVariables (cvar.obj)
       0.123   0.0       13.343   0.0        1 _NET_Init (net_main.obj)
       0.121   0.0    11298.466  18.1        1 _Host_Init (host.obj)
       0.121   0.0    14665.533  23.5        1 _Mod_LoadTextures (gl_model.obj)
       0.114   0.0        0.114   0.0        3 _BuildGammaTable (view.obj)
       0.113   0.0        0.026   0.0      111 _W_GetLumpinfo (wad.obj)
       0.110   0.0        0.110   0.0      133 _findhandle (sys_win.obj)
       0.098   0.0        0.098   0.0        1 _WIPX_CloseSocket (net_wipx.obj)
       0.097   0.0     6835.305  11.0       19 _Mod_LoadAllSkins (gl_model.obj)
       0.082   0.0        0.082   0.0        2 _IN_ShowMouse (in_win.obj)
       0.082   0.0        0.082   0.0        2 _IN_DeactivateMouse (in_win.obj)
       0.082   0.0        0.260   0.0        4 _S_ClearBuffer (snd_dma.obj)
       0.081   0.0        0.081   0.0       52 _mypng_struct_create (gl_png.obj)
       0.080   0.0        0.077   0.0        1 _VID_InitDIB (gl_vidnt.obj)
       0.055   0.0        0.055   0.0      106 _RadiusFromBounds (gl_model.obj)
       0.054   0.0        0.053   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.050   0.0        0.050   0.0        2 _S_BlockSound (snd_win.obj)
       0.049   0.0        0.058   0.0        2 _CL_NewTranslation (cl_parse.obj)
       0.043   0.0        0.010   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.042   0.0        0.000   0.0        1 _COM_Init (common.obj)
       0.037   0.0        0.037   0.0        3 _IN_ActivateMouse (in_win.obj)
       0.037   0.0        0.000   0.0        1 _Key_Init (keys.obj)
       0.037   0.0       74.923   0.1        1 _CL_InitTEnts (cl_tent.obj)
       0.036   0.0      398.261   0.6        1 _R_NewMap (gl_rmisc.obj)
       0.033   0.0     5843.930   9.4        1 _Draw_Init (gl_draw.obj)
       0.027   0.0        0.027   0.0      108 _Mod_DecompressVis (gl_model.obj)
       0.026   0.0        0.058   0.0        1 _IN_StartupMouse (in_win.obj)
       0.023   0.0        0.023   0.0        2 _R_ClearHuds (gl_hud.obj)
       0.023   0.0        0.041   0.0        1 _Host_ClearMemory (host.obj)
       0.022   0.0        0.433   0.0        1 _Mod_LoadEntities (gl_model.obj)
       0.020   0.0        0.020   0.0        1 _Mod_ClearAll (gl_model.obj)
       0.020   0.0        0.000   0.0        1 _Key_WriteBindings (keys.obj)
       0.019   0.0        0.019   0.0        1 _Loop_Init (net_loop.obj)
       0.017   0.0        0.298   0.0        1 _Mod_LoadVisibility (gl_model.obj)
       0.016   0.0        0.000   0.0        1 _Bot_Init (bot.obj)
       0.015   0.0        0.664   0.0        1 _Host_FindMaxClients (host.obj)
       0.015   0.0        0.479   0.0        1 _COM_InitArgv (common.obj)
       0.015   0.0        0.097   0.0        2 _Cvar_SetValue (cvar.obj)
       0.014   0.0        0.014   0.0        2 _IN_HideMouse (in_win.obj)
       0.013   0.0        0.012   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.011   0.0        0.011   0.0        3 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.008   0.0      677.796   1.1        1 _Sys_Quit (sys_win.obj)
       0.008   0.0        0.008   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       0.008   0.0        0.035   0.0        5 _Con_SafePrintf (console.obj)
       0.007   0.0        0.007   0.0        2 _IN_UpdateClipCursor (in_win.obj)
       0.004   0.0        0.004   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.004   0.0        0.081   0.0      121 _Con_Linefeed (console.obj)
       0.003   0.0        0.003   0.0        1 _SCR_CenterPrint (gl_screen.obj)
       0.003   0.0        0.003   0.0        2 _Key_ClearStates (keys.obj)
       0.003   0.0        0.003   0.0        1 _R_ClearBeams (cl_tent.obj)
       0.002   0.0        0.000   0.0        1 _Sys_Init (sys_win.obj)
       0.001   0.0        0.000   0.0        1 _COM_InitFilesystem (common.obj)
       0.000   0.0        0.000   0.0        1 _Key_Unbindall_f (keys.obj)
       0.000   0.0       69.511   0.1        1 _SCR_Init (gl_screen.obj)
       0.000   0.0        7.321   0.0      193 _AddParticle (gl_rpart.obj)
       0.000   0.0        1.815   0.0     1464 _AddTrail (gl_rpart.obj)
       0.000   0.0        0.019   0.0        2 _AppActivate (gl_vidnt.obj)
       0.000   0.0        0.000   0.0      722 _BoundPoly (gl_warp.obj)
       0.000   0.0       55.760   0.1       19 _BuildTris (gl_mesh.obj)
       0.000   0.0        0.377   0.0        1 _CDAudio_Play (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.000   0.0        0.000   0.0     1117 _CDAudio_Update (cd_win.obj)
       0.000   0.0        0.000   0.0     1116 _CL_AdjustAngles (cl_input.obj)
       0.000   0.0        0.000   0.0      206 _CL_AllocDlight (cl_main.obj)
       0.000   0.0        0.000   0.0     1116 _CL_BaseMove (cl_input.obj)
       0.000   0.0        0.162   0.0        2 _CL_Disconnect (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_InitInput (cl_input.obj)
       0.000   0.0        0.000   0.0      276 _CL_KeepaliveMessage (cl_parse.obj)
       0.000   0.0        0.000   0.0    11160 _CL_KeyState (cl_input.obj)
       0.000   0.0        0.000   0.0     1117 _CL_LerpPoint (cl_main.obj)
       0.000   0.0        0.047   0.0        1 _CL_NextDemo (cl_main.obj)
       0.000   0.0        0.000   0.0      204 _CL_ParseBaseline (cl_parse.obj)
       0.000   0.0    34545.620  55.4        1 _CL_ParseServerInfo (cl_parse.obj)
       0.000   0.0    34600.780  55.5      936 _CL_ParseServerMessage (cl_parse.obj)
       0.000   0.0       20.752   0.0      573 _CL_ParseStartSoundPacket (cl_parse.obj)
       0.000   0.0        0.000   0.0       44 _CL_ParseStatic (cl_parse.obj)
       0.000   0.0        0.000   0.0       66 _CL_ParseStaticSound (cl_parse.obj)
       0.000   0.0        0.000   0.0      111 _CL_ParseTEnt (cl_tent.obj)
       0.000   0.0        0.000   0.0        4 _CL_SignonReply (cl_main.obj)
       0.000   0.0        0.000   0.0        2 _COM_AddGameDirectory (common.obj)
       0.000   0.0        0.000   0.0      195 _COM_CheckParm (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_DefaultExtension (common.obj)
       0.000   0.0      222.768   0.4      497 _COM_FOpenFile (common.obj)
       0.000   0.0        0.000   0.0      235 _COM_FileBase (common.obj)
       0.000   0.0     1391.204   2.2      244 _COM_LoadFile (common.obj)
       0.000   0.0       57.760   0.1        9 _COM_LoadHunkFile (common.obj)
       0.000   0.0        0.000   0.0        4 _COM_LoadPackFile (common.obj)
       0.000   0.0     1311.718   2.1      234 _COM_LoadStackFile (common.obj)
       0.000   0.0       21.254   0.0        1 _COM_LoadTempFile (common.obj)
       0.000   0.0      736.157   1.2      244 _COM_OpenFile (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_SkipPath (common.obj)
       0.000   0.0        0.000   0.0      256 _COM_StripExtension (common.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        0.000   0.0    27136 _CRC_ProcessByte (crc.obj)
       0.000   0.0        7.980   0.0      171 _Cache_Alloc (zone.obj)
       0.000   0.0        0.000   0.0      294 _Cache_Free (zone.obj)
       0.000   0.0        0.000   0.0      172 _Cache_FreeHigh (zone.obj)
       0.000   0.0       29.068   0.0     5912 _Cache_FreeLow (zone.obj)
       0.000   0.0        0.001   0.0        1 _Cache_Init (zone.obj)
       0.000   0.0       30.741   0.0      294 _Cache_Move (zone.obj)
